Plant ID Alpha,Plant ID Numeric,Band #,Date,start_date,leaf_age_,Volume,Color,Dead,ants,spiders,beetle,other prey,Mosquito,Stage 1,Stage 2,Stage 3,Stage 4,Midges,Snot,Mites,Rotifers,Bodo,Colpoda,Chrysomonads,,,,,,,,,,,,,,,,,,,,,,,
D,8,701,12/15/2004,8/11/2004,126,1,clear,0,0,0,0,,0,0,0,0,0,2,0,0,0,363,0,130,,,,,,,,,,,,,,,,,,,,,,,
D,8,701,12/29/2004,8/11/2004,140,1,clear,0,0,0,0,,0,0,0,0,0,7,0,0,0,23,0,57,,,,,,,,,,,,,,,,,,,,,,,
D,8,701,1/10/2005,8/11/2004,152,1,clear,0,0,0,0,,0,0,0,0,0,4,0,0,0,18,4,1680,,,,,,,,,,,,,,,,,,,,,,,
D,8,701,1/26/2005,8/11/2004,168,<1,clear,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,792,,,,,,,,,,,,,,,,,,,,,,,
D,8,1511,11/3/2004,11/3/2004,0,1,clear,0,0,0,0,,26,26,0,0,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,8,1511,11/17/2004,11/3/2004,14,4,milky,3,3,0,0,,7,0,3,4,0,20,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,8,1511,12/1/2004,11/3/2004,28,8,milk,1,1,0,0,,8,0,1,3,4,29,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,8,1511,12/15/2004,11/3/2004,42,7.5,milky,"11 small, 5 large ants",16,0,0,,5,0,0,2,3,37,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,8,1511,12/29/2004,11/3/2004,56,8.5,milky,"10 small, 3 large",13,0,0,,3,0,1,2,0,17,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,8,1511,1/10/2005,11/3/2004,68,6.5,milky,"8 small, 1 large",9,0,0,,3,0,0,0,3,37,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,8,1511,1/26/2005,11/3/2004,84,7,milky,6,6,0,0,,0,0,0,0,0,18,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,8,1511,2/9/2005,11/3/2004,98,8,lt milk,0,0,0,0,,1,0,0,0,1,21,0,0,0,0,0,49,,,,,,,,,,,,,,,,,,,,,,,
D,8,1511,2/23/2005,11/3/2004,112,7,lt milk,1,1,0,0,,0,0,0,0,0,21,0,0,0,0,0,36,,,,,,,,,,,,,,,,,,,,,,,
D,8,1511,3/9/2005,11/3/2004,126,9,lt milk,0,0,0,0,,0,0,0,0,0,7,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,8,1511,3/23/2005,11/3/2004,140,7.5,lt milk,0,0,0,0,,0,0,0,0,0,5,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,
D,8,1511,4/6/2005,11/3/2004,154,7,clear,1,1,0,0,,0,0,0,0,0,14,0,0,0,11,5,16,,,,,,,,,,,,,,,,,,,,,,,
D,8,1511,4/20/2005,11/3/2004,168,5,very milky,1,1,0,0,,9,8,1,0,0,2,0,0,0,0,0,19250,,,,,,,,,,,,,,,,,,,,,,,
D,8,1511,5/4/2005,11/3/2004,182,7,clear,6,6,0,0,,15,0,1,3,11,34,0,0,0,0,57,2,,,,,,,,,,,,,,,,,,,,,,,
D,8,1511,5/18/2005,11/3/2004,196,6.5,lt milk,0,0,0,0,,13,0,0,2,11,17,0,0,0,0,0,36,,,,,,,,,,,,,,,,,,,,,,,
D,8,1511,6/1/2005,11/3/2004,210,6,clear-tannish,0,0,0,0,,21,8,0,1,12,17,0,0,0,91,52,36,,,,,,,,,,,,,,,,,,,,,,,
D,8,1511,6/15/2005,11/3/2004,224,7,clear,0,0,0,0,,9,3,2,0,4,4,0,0,0,2,1,0,,,,,,,,,,,,,,,,,,,,,,,
D,8,1511,6/30/2005,11/3/2004,239,7,clear,0,0,0,0,,8,2,2,0,4,10,0,0,0,24,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,8,1511,7/13/2005,11/3/2004,252,5,clear,0,0,0,0,,4,0,1,0,3,5,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,11,140,5/13/2004,5/13/2004,0,< 0.15,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,11,140,6/1/2004,5/13/2004,19,2,light yellow,22,22,0,0,,18,8,6,4,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,11,140,6/15/2004,5/13/2004,33,32,clearish,4,4,0,0,,35,2,3,8,22,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,11,140,6/29/2004,5/13/2004,47,30,clear,0 + lg wasp,0,0,0,lg wasp,39,6,1,9,23,0,0,0,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,11,140,7/14/2004,5/13/2004,62,21,clear/ tan,1 spider,0,1,0,,24,2,5,3,14,0,0,0,3,2,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,11,140,7/27/2004,5/13/2004,75,28,lt. milky pink tinge,0,0,0,0,,15,2,5,4,4,0,0,0,22,7,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,11,140,8/11/2004,5/13/2004,90,30,tan,0,0,0,0,,11,1,3,3,4,0,0,3,0,13,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,11,140,8/25/2004,5/13/2004,104,27,clear,0,0,0,0,,16,0,5,4,7,0,0,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,11,140,9/8/2004,5/13/2004,118,21,tan,0,0,0,0,,11,0,3,4,4,0,0,0,1,7,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,11,140,9/22/2004,5/13/2004,132,26,clear,"0, 1 beetle",0,0,1,,13,1,2,5,5,0,0,0,1,3,0,1490,,,,,,,,,,,,,,,,,,,,,,,
D,11,140,10/6/2004,5/13/2004,146,28,milky,0,0,0,0,,12,1,3,0,8,0,0,0,3,3,0,1,,,,,,,,,,,,,,,,,,,,,,,
D,11,140,10/20/2004,5/13/2004,160,28,clear,0,0,0,0,,11,2,4,4,1,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,11,140,11/3/2004,5/13/2004,174,28,clear,0,0,0,0,,13,1,2,3,7,7,0,0,0,0,0,102,,,,,,,,,,,,,,,,,,,,,,,
D,11,140,11/17/2004,5/13/2004,188,28,tan,0,0,0,0,,12,0,3,1,8,13,0,0,0,5,0,43,,,,,,,,,,,,,,,,,,,,,,,
D,11,140,12/1/2004,5/13/2004,202,32,tan,0,0,0,0,,9,0,0,3,6,6,0,0,0,0,0,38,,,,,,,,,,,,,,,,,,,,,,,
D,11,140,12/15/2004,5/13/2004,216,25,clear,0,0,0,0,,9,0,2,3,4,5,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,11,140,12/29/2004,5/13/2004,230,30.5,clear,0,0,0,0,,8,0,2,2,4,7,0,0,0,71,0,135,,,,,,,,,,,,,,,,,,,,,,,
D,11,140,1/10/2005,5/13/2004,242,29,clear,0,0,0,0,,7,0,0,3,4,4,0,0,2,0,0,32,,,,,,,,,,,,,,,,,,,,,,,
D,11,140,1/26/2005,5/13/2004,258,28,clear,0,0,0,0,,7,0,0,3,4,4,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,11,140,2/9/2005,5/13/2004,272,32,clear,0,0,0,0,,5,0,2,1,2,7,0,0,0,0,0,12,,,,,,,,,,,,,,,,,,,,,,,
D,11,140,2/23/2005,5/13/2004,286,30,clear,0,0,0,0,,5,0,0,1,4,3,0,0,0,0,0,16,,,,,,,,,,,,,,,,,,,,,,,
D,11,140,3/9/2005,5/13/2004,300,28.5,clear,0,0,0,0,,3,0,0,1,2,6,0,0,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,
D,11,140,3/23/2005,5/13/2004,314,29,clear,0,0,0,0,,1,0,0,0,1,3,0,0,0,0,0,64,,,,,,,,,,,,,,,,,,,,,,,
D,11,140,4/6/2005,5/13/2004,328,28,clear,0,0,0,0,,3,0,0,1,2,10,0,0,2,16,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,11,140,4/20/2005,5/13/2004,342,22.5,clear,0,0,0,0,,4,2,0,0,2,5,0,0,1,0,0,9,,,,,,,,,,,,,,,,,,,,,,,
D,11,140,5/4/2005,5/13/2004,356,28,clear,0,0,0,0,,7,4,1,0,2,11,0,0,0,8,0,17,,,,,,,,,,,,,,,,,,,,,,,
D,11,140,5/18/2005,5/13/2004,370,28.5,clear,0,0,0,0,,7,2,3,1,1,11,0,0,3,2,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,11,140,6/1/2005,5/13/2004,384,25,clear,0,0,0,0,,14,8,3,2,1,1,0,0,0,2,0,4,,,,,,,,,,,,,,,,,,,,,,,
D,11,140,6/15/2005,5/13/2004,398,23.5,clear,0,0,0,0,,9,0,5,2,2,6,0,0,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,11,140,6/30/2005,5/13/2004,413,24,clear,0,0,0,0,,11,2,4,2,3,4,0,0,0,23,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,11,140,7/13/2005,5/13/2004,426,22.5,clear,0,0,0,0,,12,2,2,4,4,4,0,0,0,18,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,15,1058,9/8/2004,9/8/2004,0,5,yellow milky,19,19,0,0,,76,65,11,0,0,0,1,85,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,15,1058,9/22/2004,9/8/2004,14,24,milky,36,36,0,0,,36,2,5,14,15,0,1,150,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,15,1058,10/6/2004,9/8/2004,28,29,milky,7 + 1 large ant,8,0,0,,45,5,15,19,6,16,1,272,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,15,1058,10/20/2004,9/8/2004,42,36,clear,3,3,0,0,,31,3,4,15,9,14,0,72,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,15,1058,11/3/2004,9/8/2004,56,26,clear,0,0,0,0,,21,4,3,8,6,1,0,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,15,1058,11/17/2004,9/8/2004,70,27.5,clear,0,0,0,0,,28,1,2,14,11,11,0,60,0,39,0,7,,,,,,,,,,,,,,,,,,,,,,,
D,15,1058,12/1/2004,9/8/2004,84,32,clear,"2, 1 worm",2,0,0,,22,0,3,10,9,8,0,21,1,8,0,12,,,,,,,,,,,,,,,,,,,,,,,
D,15,1058,12/15/2004,9/8/2004,98,14,tan milky,0,0,0,0,,17,0,1,8,8,4,0,0,2,0,519,20000,,,,,,,,,,,,,,,,,,,,,,,
D,15,1058,12/29/2004,9/8/2004,112,1.5,tan,0,0,0,0,,0,0,0,0,0,5,0,0,15,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,15,1058,1/10/2005,9/8/2004,124,1,tan,0,0,0,0,,0,0,0,0,0,4,0,0,20,290,1,174,,,,,,,,,,,,,,,,,,,,,,,
D,15,1058,1/26/2005,9/8/2004,140,<0.5,clear,0,0,0,0,,0,0,0,0,0,2,0,0,7,202,0,18,,,,,,,,,,,,,,,,,,,,,,,
D,15,1058,2/9/2005,9/8/2004,154,<1,clear,0,0,0,0,,0,0,0,0,0,4,0,0,22,33550,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,16,466,6/15/2004,6/15/2004,0,2.5,milky,11,11,0,0,,25,25,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,16,466,6/29/2004,6/15/2004,14,12,clear,7,7,0,0,,16,1,3,9,3,0,0,0,0,2,1,0,,,,,,,,,,,,,,,,,,,,,,,
D,16,466,7/14/2004,6/15/2004,29,12,clear,0,0,0,0,,2,1,0,0,1,0,0,0,73,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,16,466,7/27/2004,6/15/2004,42,10,clear,2,2,0,0,,4,0,1,1,2,1,0,0,15,3,0,9,,,,,,,,,,,,,,,,,,,,,,,
D,16,466,8/11/2004,6/15/2004,57,14,clear,0,0,0,0,,2,0,0,1,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,16,466,8/25/2004,6/15/2004,71,13,clear,3,3,0,0,,11,1,7,1,2,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,16,466,9/8/2004,6/15/2004,85,15,clear,0,0,0,0,,7,1,4,1,1,1,0,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,16,466,9/22/2004,6/15/2004,99,12.5,lt tan,0,0,0,0,,1,0,1,0,0,0,0,0,0,35,0,194,,,,,,,,,,,,,,,,,,,,,,,
D,16,466,10/6/2004,6/15/2004,113,13,tan,0,0,0,0,,29,8,10,5,6,2,0,0,0,3,0,8,,,,,,,,,,,,,,,,,,,,,,,
D,16,466,10/20/2004,6/15/2004,127,14,lt tan,0,0,0,0,,18,4,2,9,3,2,0,0,1,0,0,45,,,,,,,,,,,,,,,,,,,,,,,
D,16,466,11/3/2004,6/15/2004,141,12,clear,0,0,0,0,,17,2,0,11,4,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,16,466,11/17/2004,6/15/2004,155,13,tan,0,0,0,0,,11,1,1,5,4,4,0,0,0,3,0,2,,,,,,,,,,,,,,,,,,,,,,,
D,16,466,12/1/2004,6/15/2004,169,14,clear,0,0,0,0,,5,0,0,3,2,3,0,0,0,6,0,7,,,,,,,,,,,,,,,,,,,,,,,
D,16,466,12/15/2004,6/15/2004,183,12,clear,0,0,0,0,,7,0,4,3,0,2,0,0,0,5,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,16,466,12/29/2004,6/15/2004,197,12,clear,0,0,0,0,,6,0,0,4,2,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,16,466,1/10/2005,6/15/2004,209,8,clear,0,0,0,0,,1,0,0,0,1,3,0,0,0,14,0,7,,,,,,,,,,,,,,,,,,,,,,,
D,16,466,1/26/2005,6/15/2004,225,1,clear,0,0,0,0,,1,0,0,1,0,2,0,0,10,66,1,28,,,,,,,,,,,,,,,,,,,,,,,
D,16,466,2/9/2005,6/15/2004,239,2,clear,0,0,0,0,,0,0,0,0,0,3,0,0,0,206,1,11,,,,,,,,,,,,,,,,,,,,,,,
D,16,466,2/23/2005,6/15/2004,253,4,clear,0,0,0,0,,0,0,0,0,0,4,0,0,2,552,0,130,,,,,,,,,,,,,,,,,,,,,,,
D,16,466,3/9/2005,6/15/2004,267,5,clear,0,0,0,0,,0,0,0,0,0,1,0,0,1,46,2,160,,,,,,,,,,,,,,,,,,,,,,,
D,16,466,3/23/2005,6/15/2004,281,7.5,clear,0,0,0,0,,0,0,0,0,0,9,0,0,1,0,2,128,,,,,,,,,,,,,,,,,,,,,,,
D,16,466,4/6/2005,6/15/2004,295,8,clear,1,1,0,0,,0,0,0,0,0,10,0,0,0,10,5,120,,,,,,,,,,,,,,,,,,,,,,,
D,16,466,4/20/2005,6/15/2004,309,7,clear,0,0,0,0,,1,1,0,0,0,3,0,0,2,36,7,73,,,,,,,,,,,,,,,,,,,,,,,
D,16,466,5/4/2005,6/15/2004,323,4,clear,0,0,0,0,,0,0,0,0,0,5,0,0,0,5,4,12,,,,,,,,,,,,,,,,,,,,,,,
D,16,466,5/18/2005,6/15/2004,337,7,clear,0,0,0,0,,0,0,0,0,0,5,0,0,0,1100,0,8800,,,,,,,,,,,,,,,,,,,,,,,
D,16,466,6/1/2005,6/15/2004,351,7,clear,"0, 1 black mite",0,0,0,,0,0,0,0,0,2,0,0,0,140,45,153,,,,,,,,,,,,,,,,,,,,,,,
D,16,466,6/15/2005,6/15/2004,365,4,clear,"0, 2 mites",0,0,0,,0,0,0,0,0,3,0,0,0,207,1,51,,,,,,,,,,,,,,,,,,,,,,,
D,16,466,6/30/2005,6/15/2004,380,5,clear,0,0,0,0,,0,0,0,0,0,6,0,0,0,252,19,610,,,,,,,,,,,,,,,,,,,,,,,
D,16,466,7/13/2005,6/15/2004,393,0,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,17,20,4/18/2004,4/18/2004,0,5,milky,1,1,0,0,,17,0,17,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,17,20,4/30/2004,4/18/2004,12,5,clear,0,0,0,0,,9,0,9,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,17,20,5/13/2004,4/18/2004,25,4,clear,7,7,0,0,,8,1,1,4,2,0,0,1,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,17,20,6/1/2004,4/18/2004,44,3,clear,6+ 1 spider,6,1,0,,10,2,2,3,3,0,0,0,46,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,17,20,6/15/2004,4/18/2004,58,4.5,clear,1,1,0,0,,15,3,3,5,4,0,0,5,11,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,17,20,6/29/2004,4/18/2004,72,3.5,clear,0,0,0,0,,13,2,2,4,5,0,0,5,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,17,20,7/14/2004,4/18/2004,87,4,clear,0,0,0,0,,0,0,0,0,0,0,0,4,20,118,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,17,20,7/27/2004,4/18/2004,100,4.5,clear,0,0,0,0,,0,0,0,0,0,0,0,0,13,0,2,0,,,,,,,,,,,,,,,,,,,,,,,
D,17,20,8/11/2004,4/18/2004,115,4.5,clear,0,0,0,0,,0,0,0,0,0,0,0,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,17,20,8/25/2004,4/18/2004,129,4,clear,0,0,0,0,,1,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,17,20,9/8/2004,4/18/2004,143,3,clear,0,0,0,0,,1,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,17,20,9/22/2004,4/18/2004,157,2.5,clear,0,0,0,0,,0,0,0,0,0,0,0,0,3,3,1,25,,,,,,,,,,,,,,,,,,,,,,,
D,17,20,10/6/2004,4/18/2004,171,2,clear,0,0,0,0,,0,0,0,0,0,0,0,0,0,32,0,3,,,,,,,,,,,,,,,,,,,,,,,
D,17,20,10/20/2004,4/18/2004,185,4,clear,0,0,0,0,,0,0,0,0,0,0,0,0,5,16,0,126,,,,,,,,,,,,,,,,,,,,,,,
D,17,20,11/3/2004,4/18/2004,199,4,clear,0,0,0,0,,0,0,0,0,0,0,0,0,5,23,2,22,,,,,,,,,,,,,,,,,,,,,,,
D,17,20,11/17/2004,4/18/2004,213,4,clear,0,0,0,0,,0,0,0,0,0,4,0,0,0,37,0,57,,,,,,,,,,,,,,,,,,,,,,,
D,17,20,12/1/2004,4/18/2004,227,2,clear,0,0,0,0,,0,0,0,0,0,0,0,0,0,198,16,64,,,,,,,,,,,,,,,,,,,,,,,
D,17,20,12/15/2004,4/18/2004,241,4,clear,0,0,0,0,,0,0,0,0,0,2,0,0,14,521,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,17,20,12/29/2004,4/18/2004,255,4.5,clear,0,0,0,0,,0,0,0,0,0,0,0,0,0,117,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,17,20,1/10/2005,4/18/2004,267,2,clear,0,0,0,0,,0,0,0,0,0,0,0,0,0,24,2,44,,,,,,,,,,,,,,,,,,,,,,,
D,17,20,1/26/2005,4/18/2004,283,2,clear,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,106,,,,,,,,,,,,,,,,,,,,,,,
D,17,20,2/9/2005,4/18/2004,297,0,,,0,0,0,,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
D,23,1302,10/6/2004,10/6/2004,0,6,clear,1,1,0,0,,4,3,1,0,0,0,0,11,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,23,1302,10/20/2004,10/6/2004,14,9,clear,1,1,0,0,,13,7,5,1,0,0,0,23,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,23,1302,11/3/2004,10/6/2004,28,7,clear,0,0,0,0,,11,1,6,3,1,0,0,9,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,23,1302,11/17/2004,10/6/2004,42,8,clear,0,0,0,0,,8,3,2,2,1,2,0,9,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,23,1302,12/1/2004,10/6/2004,56,9,clear,"0, 1 bee",0,0,0,bee,7,0,2,3,2,3,0,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,23,1302,12/15/2004,10/6/2004,70,6,clear,"0, 1 small wasp",0,0,0,small wasp,5,0,2,2,1,1,0,0,0,11,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,23,1302,12/29/2004,10/6/2004,84,8.5,clear,"0, 1 small spider",0,1,0,,5,0,2,2,1,1,0,0,0,39,0,7,,,,,,,,,,,,,,,,,,,,,,,
D,23,1302,1/10/2005,10/6/2004,96,7.5,clear,0,0,0,0,,5,0,2,2,1,1,0,0,0,6,0,54,,,,,,,,,,,,,,,,,,,,,,,
D,23,1302,1/26/2005,10/6/2004,112,7,clear,0,0,0,0,,5,0,2,2,1,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,
D,23,1302,2/9/2005,10/6/2004,126,9,clear,"0, 1fly",0,0,0,,3,0,0,2,1,3,0,0,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,
D,23,1302,2/23/2005,10/6/2004,140,7,clear,0,0,0,0,,2,0,0,2,0,4,0,0,0,0,0,152,,,,,,,,,,,,,,,,,,,,,,,
D,23,1302,3/9/2005,10/6/2004,154,7,clear,0,0,0,0,,2,0,0,1,1,3,0,0,0,0,0,28,,,,,,,,,,,,,,,,,,,,,,,
D,23,1302,3/23/2005,10/6/2004,168,7.5,clear,0,0,0,0,,2,0,0,1,1,2,0,0,0,4,0,12,,,,,,,,,,,,,,,,,,,,,,,
D,23,1302,4/6/2005,10/6/2004,182,6,clear,0,0,0,0,,2,0,0,2,0,2,0,0,0,4,0,6,,,,,,,,,,,,,,,,,,,,,,,
D,23,1302,4/20/2005,10/6/2004,196,4,clear,0,0,0,0,,2,1,0,1,0,4,0,0,0,0,0,182,,,,,,,,,,,,,,,,,,,,,,,
D,23,1302,5/4/2005,10/6/2004,210,7,clear,0,0,0,0,,1,0,0,1,0,0,0,0,0,4,0,7,,,,,,,,,,,,,,,,,,,,,,,
D,23,1302,5/18/2005,10/6/2004,224,7,clear,0,0,0,0,,1,0,0,1,0,2,0,0,0,6,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,23,1302,6/1/2005,10/6/2004,238,5,very milky,0,0,0,0,,2,0,1,1,0,10,0,0,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,
D,23,1302,6/15/2005,10/6/2004,252,7,clear,0,0,0,0,,0,0,0,0,0,9,0,0,0,7,8,4,,,,,,,,,,,,,,,,,,,,,,,
D,23,1302,6/30/2005,10/6/2004,267,7.5,clear,0,0,0,0,,0,0,0,0,0,3,1,0,0,8,0,3,,,,,,,,,,,,,,,,,,,,,,,
D,23,1302,7/13/2005,10/6/2004,280,6,clear,0,0,0,0,,0,0,0,0,0,2,0,0,0,27,0,68,,,,,,,,,,,,,,,,,,,,,,,
D,24,18,4/18/2004,4/18/2004,0,0,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D,24,18,4/30/2004,4/18/2004,12,13,"brown, milky",7,7,0,0,,16,0,12,4,0,6,0,13,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,24,18,5/13/2004,4/18/2004,25,11,clear,27 + 1 spider,27,1,0,,20,2,2,6,10,3,0,10,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,24,18,6/1/2004,4/18/2004,44,6,clear,10,10,0,0,,22,4,5,3,10,7,0,19,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,24,18,6/15/2004,4/18/2004,58,15,clear,0,0,0,0,,38,21,3,4,10,3,0,9,4,2,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,24,18,6/29/2004,4/18/2004,72,19,clear,0,0,0,0,,27,13,4,5,5,4,0,10,8,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,24,18,7/14/2004,4/18/2004,87,14,clear,0,0,0,0,,13,5,3,2,3,5,0,4,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,24,18,7/27/2004,4/18/2004,100,20,clear,0,0,0,0,,10,3,2,3,2,7,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,24,18,8/11/2004,4/18/2004,115,21.5,clear,0,0,0,0,,11,6,0,1,4,7,0,8,6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,24,18,8/25/2004,4/18/2004,129,19,clear,0,0,0,0,,9,1,4,1,3,2,0,5,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,24,18,9/8/2004,4/18/2004,143,22,clear,1,1,0,0,,8,1,0,5,2,2,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,24,18,9/22/2004,4/18/2004,157,20,clear,0,0,0,0,,7,0,0,6,1,1,0,0,0,0,1,5,,,,,,,,,,,,,,,,,,,,,,,
D,24,18,10/6/2004,4/18/2004,171,19,clear,0,0,0,0,,5,0,0,4,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,24,18,10/20/2004,4/18/2004,185,21,clear,1,1,0,0,,5,0,0,5,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,
D,24,18,11/3/2004,4/18/2004,199,18,clear,0,0,0,0,,3,0,0,3,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,24,18,11/17/2004,4/18/2004,213,18,lt milk,0,0,0,0,,1,0,0,1,0,3,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,
D,24,18,12/1/2004,4/18/2004,227,20,clear,0,0,0,0,,1,0,0,1,0,0,0,0,3,1,1,1,,,,,,,,,,,,,,,,,,,,,,,
D,24,18,12/15/2004,4/18/2004,241,10,clear,0,0,0,0,,2,0,0,0,2,0,0,0,5,6,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,24,18,12/29/2004,4/18/2004,255,7,clear,0,0,0,0,,1,0,0,0,1,1,0,0,3,4,7,32,,,,,,,,,,,,,,,,,,,,,,,
D,24,18,1/10/2005,4/18/2004,267,3,clear,0,0,0,0,,1,0,0,1,0,1,0,0,0,7,2,23,,,,,,,,,,,,,,,,,,,,,,,
D,24,18,1/26/2005,4/18/2004,283,<1,clear,0,0,0,0,,0,0,0,0,0,0,0,0,8,0,0,10,,,,,,,,,,,,,,,,,,,,,,,
D,25,1647,12/1/2004,12/1/2004,0,10,lt milk,"13, 1 fly",13,0,0,,6,0,6,0,0,0,0,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,25,1647,12/15/2004,12/1/2004,14,14,milky,40,40,0,0,,6,0,3,3,0,0,0,3,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,
D,25,1647,12/29/2004,12/1/2004,28,18,milky,47,47,0,0,,5,0,3,1,1,1,0,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,
D,25,1647,1/10/2005,12/1/2004,40,16.5,yellow milk,51,51,0,0,,6,0,0,4,2,1,0,0,0,8800,0,0,,,,,,,,,,,,,,,,,,,,,,,
